"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","iteration","cv_fold"
0.20652901,-0.0075562039,-0.028293671,-0.041092426,-0.10121996,856,4
0.20968493,-0.037849885,-0.012961276,0.0018568471,-0.075490689,857,4
0.28956001,-0.02225992,-0.005454952,-0.0030118831,-0.063442631,858,4
0.19613446,-0.042901324,-0.055865591,-0.072644693,-0.095359974,859,4
0.17793834,-0.032012207,-0.079509185,-0.090685925,-0.12150853,860,4
0.31538635,-0.04272436,-0.034878603,0.087132875,-0.060817471,861,4
0.13067608,-0.029513132,-0.092027687,-0.043004398,-0.05521583,862,4
0.21396854,-0.047939416,-0.11149574,0.018451251,-0.012857307,863,4
0.21582998,-0.032911802,-0.032298999,-0.085502787,-0.035768803,864,4
0.22033223,-0.021819348,-0.085725807,-0.073991514,-0.036457013,865,4
0.23076167,-0.022632516,-0.092032444,-0.070727417,-0.028154055,866,4
0.19959144,-0.058553143,-0.10049141,0.0073319968,-0.029368593,867,4
0.23649173,0.010997979,-0.048736705,-0.093726279,-0.029802888,868,4
0.1981982,-0.092292754,-0.10165653,0.12525004,-0.133915,869,4
0.16904734,-0.037221075,0.002969644,0.029864824,0.0056991576,870,4
0.18368159,0.0047675277,-0.090266081,0.036552163,-0.048617023,871,4
0.1866263,-0.035875467,-0.044614127,-0.025353612,-0.1212882,872,4
0.29830244,-0.040711976,-0.04536914,0.048670021,-0.039170297,873,4
0.32179353,-0.022374995,-0.022499267,0.11325928,-0.029675681,874,4
0.26078943,-0.02741439,-0.075919254,0.096432229,-0.056958986,875,4
0.20394318,-0.03439272,-0.038998638,0.024276918,-0.025364082,876,4
0.23615356,-0.03354895,-0.092699482,-0.041225063,-0.086753347,877,4
0.19734675,-0.030888466,-0.0067712426,0.03100115,-0.017738819,878,4
0.26829086,-0.041598979,-0.10356126,-0.073416226,-0.1250748,879,4
0.24541916,-0.031536642,0.0032354148,0.035140458,-0.0077082505,880,4
0.24529133,-0.028678131,-0.0035945064,0.028389179,-0.011169912,881,4
0.21175213,-0.027418839,-0.042160625,0.016218085,-0.12767082,882,4
0.19334577,-0.025476068,-0.01522572,0.05551762,-0.093935266,883,4
0.22678499,-0.036125541,-0.024526689,0.012325471,-0.072165695,884,4
0.21835243,-0.035739677,-0.057479127,-0.023046116,-0.084266092,885,4
0.19960513,-0.017695667,-0.15096553,-0.026687561,-0.028086877,886,4
0.20437397,-0.04971918,0.0066682466,-0.003471043,-0.11187671,887,4
0.28880134,-0.0058490911,-0.10854764,0.018688181,-0.11141445,888,4
0.24200709,0.011531541,-0.041382182,-0.055027745,-0.13140405,889,4
0.23894269,-0.042160209,-0.038365082,0.044378976,-0.093121874,890,4
0.22433021,-0.030054343,-0.070524902,-0.017177967,-0.12347012,891,4
0.22530953,-0.052647423,-0.064165849,0.023713967,-0.035348124,892,4
0.1888523,-0.022460848,-0.054120217,-0.078150524,-0.063275811,893,4
0.21737686,-0.016880435,-0.082899036,-0.046813938,-0.067551848,894,4
0.24410641,-0.024547913,-0.026973595,-0.069240551,-0.10303567,895,4
0.2504681,-0.023206636,-0.025958994,-0.068313791,-0.096432136,896,4
0.24768506,-0.049594987,-0.076913238,0.06420743,-0.053965529,897,4
0.23486332,-0.028232262,-0.029418546,-0.037135849,-0.053577142,898,4
0.17882867,-0.05579495,-0.033619652,-0.010442006,-0.044171818,899,4
0.26086146,-0.01718326,-0.085298441,-0.0020193872,-0.093975181,900,4
0.27120716,-0.01667867,-0.096419572,-0.016437231,-0.090583723,901,4
0.1949983,-0.033679575,-0.039283551,-0.017532049,-0.02700837,902,4
0.16662005,-0.03475045,-0.071292901,0.0079951852,0.0076145643,903,4
0.17708698,-0.050015575,-0.014211181,0.01423343,-0.017887092,904,4
0.18319636,-0.063282078,-0.080142136,0.0114369,-0.06346887,905,4
0.29887995,-0.019040376,-0.016729247,-0.015300536,-0.12274196,906,4
0.29049464,-0.050010773,-0.097779999,0.071264944,-0.02478261,907,4
0.21636781,-0.023788269,-0.0365556,0.031710941,-0.0054960318,908,4
0.25408957,-0.041224565,-0.088647365,-0.02713121,-0.060701093,909,4
0.18995497,-0.019835896,-0.050854161,-0.044203752,-0.053258283,910,4
0.21505558,-0.027506022,-0.059736465,-0.060145583,-0.025861374,911,4
0.21752868,-0.043620986,-0.031968893,-0.067200799,-0.028678561,912,4
0.21128924,-0.053116004,-0.051173063,-0.063404537,-0.077486402,913,4
0.20551863,-0.029563597,-0.018832179,0.018742345,-0.046469907,914,4
0.25205693,-0.047955805,-0.016734143,0.054198172,-0.030450998,915,4
0.22178583,-0.024321821,-0.025890564,-0.0087314574,-0.14143776,916,4
0.26651885,-0.06237752,-0.034219679,0.052896514,-0.094661126,917,4
0.24449139,0.00013493807,-0.023969992,-0.045301234,-0.087532677,918,4
0.26075771,-0.0032912152,-0.036888506,-0.02558116,-0.10011761,919,4
0.16569413,-0.054125522,-0.092440501,0.035054076,-0.0035825698,920,4
0.25591898,-0.02352482,-0.06886472,-0.035761275,-0.096816066,921,4
0.21971432,-0.025128941,-0.061531107,-0.034518819,-0.03837812,922,4
0.18493599,-0.049234969,-0.080833338,-0.012560155,-0.045060789,923,4
0.24965968,-0.02145355,-0.061468973,-0.031359419,-0.081499988,924,4
0.23018292,-0.047440393,-0.030705296,-0.015247826,-0.078674683,925,4
0.21057234,-0.053767702,-0.084431033,0.017076978,-0.099827039,926,4
0.2205725,-0.052550724,-0.039186516,0.010790795,-0.037400258,927,4
0.24856041,-0.021555586,-0.072174481,0.058773638,-0.074245553,928,4
0.19360748,-0.030920045,-0.086803842,-0.072179914,-0.033395067,929,4
0.15541431,-0.048770291,-0.071204066,-0.082123848,-0.047319298,930,4
0.27592176,-0.011957355,-0.073063546,0.04619851,-0.080742259,931,4
0.30753423,-0.006462863,-0.067954764,0.026183028,-0.086551456,932,4
0.16625427,-0.064407057,-0.044259358,-0.034133057,-0.038250922,933,4
0.15387236,-0.059690782,-0.02326221,-0.0094337012,-0.039481109,934,4
0.13351999,-0.018919981,-0.062456361,0.01844298,-0.043796598,935,4
0.1347765,-0.020450055,-0.06404747,0.016435156,-0.041350786,936,4
0.097383063,-0.01716085,-0.033869337,0.037158268,-0.073902241,937,4
0.18875194,-0.021687676,-0.043250468,0.042804629,-0.056907022,938,4
0.16835745,-0.045276366,-0.029923049,-0.079015377,-0.059989715,939,4
0.23717319,-0.027667744,-0.12468871,0.093382786,-0.044294217,940,4
0.19039221,-0.013590951,-0.043525477,-0.0036847808,-0.075421384,941,4
0.19541674,-0.016072162,-0.058132092,-0.054072066,-0.060537991,942,4
0.23012411,-0.028549139,-0.089180209,0.0026655283,-0.087246057,943,4
0.17799967,-0.043054283,-0.086611338,-0.052525825,-0.010749083,944,4
0.1717762,0.0040138277,-0.10790831,-0.028142833,-0.053703114,945,4
0.29469075,-0.056503651,-0.071206414,-0.028501289,-0.059623718,946,4
0.14446279,-0.022623259,-0.090326397,-0.064842388,-0.091468858,947,4
0.26748729,-0.068739216,-0.048449858,0.035274601,-0.021050651,948,4
0.21056738,-0.047178136,-0.042868045,-0.04605376,-0.099777592,949,4
0.21417885,-0.071121964,-0.037200131,0.039355899,-0.10591221,950,4
0.28045875,-0.057676577,-0.068747476,-0.051662858,-0.060564274,951,4
0.13929059,-0.025681983,-0.097243167,0.02230057,-0.042982907,952,4
0.20402295,-0.024149271,-0.1457734,-0.0097535157,0.0028725779,953,4
0.21652535,-0.024307739,-0.091817947,0.023149965,-0.091722756,954,4
0.25175154,-0.050408154,-0.010927247,-0.015250906,-0.062820698,955,4
0.33971356,-0.035641158,-0.094321885,0.077944825,-0.047842689,956,4
0.32156321,-0.040469338,-0.08690919,0.056813496,-0.061967797,957,4
0.28996124,-0.037326344,-0.066455559,0.055224044,-0.077758971,958,4
0.20089175,-0.026636101,-0.11839845,-0.052574881,-0.0044771611,959,4
0.29092914,-0.026510775,-0.095753777,-0.030155079,-0.11539529,960,4
0.1758365,0.014071416,-0.13786175,0.018685595,-0.1565684,961,4
0.16808937,-0.010147383,-0.10299715,-0.048484928,-0.16182907,962,4
0.15630239,-0.043004528,-0.059693285,-0.0046130178,-0.14103104,963,4
0.16218423,-0.045080916,-0.073155341,-0.018000369,-0.03131549,964,4
0.2585307,-0.021101437,-0.083052014,-0.024546254,-0.067320372,965,4
0.18975591,-0.0039973849,-0.047801129,-0.056348045,-0.068572279,966,4
0.2505392,-0.047408022,-0.057260745,0.035969082,-0.080008606,967,4
0.18812696,0.0046900345,-0.015317803,-0.024633017,-0.06479521,968,4
0.21740489,-0.01320526,-0.016877786,-0.038701811,-0.060915088,969,4
0.22350766,-0.049702974,-0.085872792,-0.049824224,-0.028108298,970,4
0.22512871,-0.046463673,-0.043680325,-0.036263755,-0.050062024,971,4
0.15520456,-0.023085203,-0.11864179,0.011941986,-0.043488904,972,4
0.2788865,-0.053005141,-0.0040390764,-0.020285362,-0.11247094,973,4
0.34231307,-0.017510199,-0.10046694,-0.042753397,-0.074381514,974,4
0.36902136,-0.010864542,-0.11877559,-0.10715323,-0.11306795,975,4
0.25032116,-0.045944293,0.023545402,0.020864402,-0.07173239,976,4
0.25029723,-0.043395077,0.015031841,0.034028993,-0.079110567,977,4
0.23653241,-0.036503143,-0.08075594,-0.035227926,-0.035145591,978,4
0.19214363,-0.019875175,-0.045222277,-0.026869332,-0.091556935,979,4
0.17710306,-0.023939917,-0.0038234843,0.0012231756,-0.035428745,980,4
0.21481432,-0.063272575,-0.050708657,-0.0064603668,-0.08199342,981,4
0.30492083,-0.019915207,-0.018236628,0.019404088,-0.13125878,982,4
0.26074613,-0.0029237203,-0.022503411,0.027565739,-0.13564133,983,4
0.20893392,-0.040806364,-0.043771433,-0.066866718,-0.11832497,984,4
0.30348234,-0.037783111,0.044487973,-0.027035097,-0.099566619,985,4
0.23007694,-0.051751971,-0.10819976,0.027176649,-0.058049893,986,4
0.19837966,-0.024430334,-0.0027573744,-0.007905078,-0.091812329,987,4
0.26990073,-0.052617149,-0.099513487,-0.035220603,-0.051077344,988,4
0.25787887,-0.029252926,-0.076820354,0.036792817,-0.034161892,989,4
0.23531142,-0.078344111,-0.086441937,-0.051592986,-0.079135512,990,4
0.25196542,-0.073164111,-0.094810036,-0.031611975,-0.077016097,991,4
0.20591841,0.0085815439,-0.026486302,-0.034897398,-0.06405075,992,4
0.24447477,-0.021732615,-0.056740437,0.006409994,-0.069580211,993,4
0.25730021,-0.047703954,-0.026077526,0.026530354,-0.063220412,994,4
0.19111007,-0.027238604,-0.099971127,-0.044055389,-0.095176228,995,4
0.14409994,-0.049753968,-0.054923349,0.059571861,-0.061886069,996,4
0.26840904,-0.026213909,-0.076385903,-0.010497823,-0.079456448,997,4
0.20557053,-0.034199349,-0.089958239,-0.039285089,-0.053508842,998,4
0.23728497,-0.018575087,-0.02361863,-0.037527107,-0.069065908,999,4
0.15204562,-0.049238793,-0.12317246,0.006943387,0.0049722804,1000,4
0.24146589,0.0038776262,-0.0070182329,0.031547168,-0.05111947,1001,4
0.21937919,-0.0016370919,0.0035936697,-0.043620341,-0.10482993,1002,4
0.19431494,-0.052911094,-0.10495138,-0.050150675,-0.067129581,1003,4
0.20072236,-0.049167232,-0.10925879,-0.050056055,0.016013835,1004,4
0.16604587,-0.050924569,-0.01339405,0.020189599,-0.050689693,1005,4
0.24027369,-0.015141889,-0.09668555,-0.0065287848,-0.0087580203,1006,4
0.17722732,-0.056433439,-0.044857992,0.0075233183,-0.11177525,1007,4
0.19391542,-0.046406899,-0.074841896,-0.032859439,-0.088558734,1008,4
0.22439904,-0.038307682,-0.045471003,-0.038232489,-0.087331803,1009,4
0.18416364,-0.038598251,-0.058498018,-0.031542974,-0.089802274,1010,4
0.18576556,-0.034099552,-0.046617124,0.0069926796,-0.02914632,1011,4
0.25633883,-0.01642751,-0.072499467,-0.02232302,-0.10526345,1012,4
0.19847857,-0.042875807,-0.078906104,-0.01846187,-0.15111293,1013,4
0.2376371,-0.029460333,-0.02317225,0.041416817,-0.096955715,1014,4
0.21373659,-0.043741764,-0.084651332,-0.08043402,-0.058549284,1015,4
0.216352,-0.015266209,-0.028673494,-0.016525274,0.0065163237,1016,4
0.23790914,-0.051162602,-0.067842369,0.011503695,-0.12181124,1017,4
0.19457035,-0.022898304,-0.033988844,-0.042001405,0.025576575,1018,4
0.16187835,-0.027361903,-0.072025131,0.0017926581,0.017356327,1019,4
0.24724001,-0.044355172,-0.056287871,-0.0098175963,-0.099939856,1020,4
0.29713796,-0.034285833,-0.10889559,-0.018766832,-0.12176118,1021,4
0.20157409,-0.0036957166,-0.040245316,-0.057242065,-0.067522952,1022,4
0.18871185,-0.030216823,0.0049294818,-0.0025401358,-0.099962445,1023,4
0.30822986,-0.050695666,-0.047340764,-0.017139687,-0.13638962,1024,4
0.18014484,-0.048172193,-0.019387405,0.072196015,-0.11486203,1025,4
0.26086101,-0.026707501,-0.068971955,-0.053942022,-0.032293607,1026,4
0.19635957,-0.043344382,-0.064037165,0.030231852,-0.10844989,1027,4
0.20605529,-0.05225642,-0.073418475,-0.057005381,-0.030568427,1028,4
0.19213926,-0.073512152,-0.062648831,0.016458541,-0.04662926,1029,4
0.16628954,-0.046623186,-0.063571224,0.062233198,-0.0091428016,1030,4
0.22384368,-0.033990115,-0.10351415,0.0097112317,-0.14668849,1031,4
0.17343592,-0.054726781,-0.052006659,0.0034046749,-0.024538436,1032,4
0.18712023,-0.011021084,-0.069476109,0.036416806,-0.061275299,1033,4
0.22969793,0.0096988901,-0.060199985,0.096739586,-0.07538148,1034,4
0.24936751,-0.073955224,-0.058417811,-0.00044820957,-0.1144683,1035,4
0.16801975,-0.070632914,-0.11273422,0.013962618,-0.025339834,1036,4
0.20040736,-0.04682046,-0.092054396,-0.0097319224,-0.055283118,1037,4
0.23607307,-0.055407276,-0.058390487,-0.035746617,-0.025208349,1038,4
0.17608478,-0.023241474,-0.042029678,0.041776347,-0.093106377,1039,4
0.27955243,-0.043537441,-0.039778431,-0.044769449,-0.071000212,1040,4
0.23058725,-0.042165115,-0.021074734,0.066900353,-0.026426896,1041,4
0.27798654,-0.041260872,-0.028866386,-0.02754773,-0.087691394,1042,4
0.14701478,-0.026288831,-0.10029447,0.010143826,-0.035697505,1043,4
0.24855128,-0.019602864,-0.021450432,-0.013246843,-0.14909045,1044,4
0.27342316,-0.030275355,-0.033558971,-0.028990891,-0.053124793,1045,4
0.25611119,-0.031864828,-0.047833262,0.014817931,-0.064835699,1046,4
0.25023022,-0.040966482,-0.035824893,-0.012467806,-0.066126447,1047,4
0.22924206,-0.018902607,-0.022369002,-0.012815733,-0.1275335,1048,4
0.22518153,-0.038372421,-0.1026318,-0.023540268,-0.024783453,1049,4
0.18138578,-0.013080066,-0.022898656,-0.085031964,-0.072980736,1050,4
0.20776776,-0.054794678,-0.10515193,0.0081140545,-0.10628281,1051,4
0.17531847,-0.0016957142,-0.085485883,-0.034250065,-0.056391522,1052,4
0.19738818,-0.018642638,-0.12198244,0.040197467,-0.042897562,1053,4
0.1559452,-0.054470358,-0.13124601,0.0045125732,-0.049325713,1054,4
0.24476819,0.00013392713,-0.08271212,-0.061771671,-0.059019508,1055,4
0.22757127,-0.060893534,-0.056551356,-0.031124906,-0.12879999,1056,4
0.22546011,-0.043161263,-0.067552407,-0.056022366,-0.16685678,1057,4
0.18634084,-0.040879058,-0.082374311,-0.049113005,-0.14952415,1058,4
0.18265897,-0.025984093,-0.072696739,0.0095779871,0.053792003,1059,4
0.15603245,-0.03401111,-0.040291532,0.03191754,-0.0042375925,1060,4
0.28454826,-0.057286945,-0.025612131,0.0062744229,-0.1136507,1061,4
0.19106538,-0.017260196,0.042633496,0.010478428,-0.060360999,1062,4
0.27810398,0.026872082,-0.032793728,0.011015066,-0.1077647,1063,4
0.22905031,-0.09612286,-0.041387351,-0.094149392,-0.15207498,1064,4
0.2412335,-0.016546156,-0.010594322,0.08124651,-0.0023809161,1065,4
0.26745941,-0.054345709,-0.024572491,0.036030537,-0.044976405,1066,4
0.20854475,-0.018092827,-0.078356679,-0.037281245,-0.094429781,1067,4
0.22908504,-0.039876529,-0.045437726,0.056455192,-0.04152882,1068,4
0.13040182,-0.055368244,-0.062939427,-0.019851781,-0.046544052,1069,4
0.12236234,-0.057808868,-0.070449643,-0.011916352,-0.038536291,1070,4
0.1682664,-0.025981436,0.002341533,-0.017000283,-0.077518733,1071,4
0.25306327,-0.037265313,-0.12408493,0.030206872,-0.091629632,1072,4
0.19697131,-0.020157461,-0.0092348513,-0.079330201,-0.051664538,1073,4
0.20004812,-0.01467963,-0.042630581,0.010932646,-0.03166209,1074,4
0.23001044,-0.01593448,-0.030374663,-0.0066092639,-0.065346689,1075,4
0.20497482,-0.042901284,-0.03433409,-0.050661093,-0.10290219,1076,4
0.25183587,-0.038079558,-0.096342532,0.011007001,-0.015537976,1077,4
0.16819394,-0.02826485,-0.047209576,-0.032039691,-0.094373236,1078,4
0.1978754,-0.032456488,-0.072673355,-0.07107519,-0.071123363,1079,4
0.18224066,-0.016756166,-0.067986983,-0.011353765,-0.098927887,1080,4
0.16001816,-0.013091613,-0.091423119,-0.01946298,-0.12244603,1081,4
0.28049128,-0.067358549,-0.0041721938,-0.01391042,-0.051016044,1082,4
0.15955415,0.0019894624,-0.10838199,0.0039891483,-0.12504297,1083,4
0.17443499,-0.010821976,-0.12954128,0.0035018433,-0.1081861,1084,4
0.16040934,-0.025830138,-0.098347824,0.0080585962,-0.051065119,1085,4
0.20057969,-0.033060949,-0.079362754,0.0085925941,-0.11669604,1086,4
0.17931334,-0.050072006,-0.074801505,0.018272087,-0.10785882,1087,4
0.16038682,-0.042983547,-0.073684575,0.0071674078,-0.11461362,1088,4
0.082517297,-0.010395241,-0.11630397,0.0032754286,-0.10013168,1089,4
0.248641,-0.034659947,-0.048176819,-0.05207677,0.0056484507,1090,4
0.20775845,-0.05107968,-0.072198233,-0.044907266,-0.16786755,1091,4
0.20995451,-0.050233597,-0.071163519,-0.044654963,-0.16627533,1092,4
0.23072435,-0.0069038953,-0.075501815,-0.0026423308,-0.039597082,1093,4
0.18106039,-0.021570168,-0.081474033,-0.034611434,-0.070702128,1094,4
0.27046594,-0.0660326,-0.069917255,0.048871826,-0.073372772,1095,4
0.19481317,-0.0091182723,-0.032966738,-0.077999329,-0.099003869,1096,4
0.21854883,-0.069265792,-0.091352692,0.050270799,-0.050522702,1097,4
0.22914,-0.064425888,-0.066984919,0.067627525,-0.036545884,1098,4
0.25426078,-0.025482845,-0.10217587,-0.064816691,-0.15950023,1099,4
0.22836277,-0.051222807,-0.025904001,0.085957523,-0.12369199,1100,4
0.16482657,-0.035864721,-0.11113779,0.039771616,-0.073752166,1101,4
0.20317626,-0.018307674,-0.098696142,0.028910967,-0.060237354,1102,4
0.28537245,-0.054796882,-0.00084506808,0.025054292,-0.10804726,1103,4
0.27527332,-0.042634119,-0.035010878,0.029418728,-0.10102249,1104,4
0.27167785,-0.044928338,-0.0084630373,0.075389787,-0.049998582,1105,4
0.18389976,-0.028764782,-0.097000594,0.072231478,-0.03180421,1106,4
0.22135286,-0.037170221,-0.040875999,-0.12191229,-0.10944999,1107,4
0.23624564,-0.049669714,-0.10143444,-0.089867257,-0.099676466,1108,4
0.1841001,-0.036552835,-0.079468138,-0.10624929,-0.08898417,1109,4
0.25444531,-0.053284686,-0.014120248,0.084235874,-0.050941958,1110,4
0.20328334,-0.045115776,0.0072572159,0.11433751,-0.073003219,1111,4
0.22830854,-0.018457238,-0.14143888,-0.12702807,-0.035558677,1112,4
0.20835097,-0.023455272,0.038216308,0.050245454,-0.06853245,1113,4
0.16840282,0.0065817736,-0.050831093,-0.01284323,0.020077335,1114,4
0.25328413,-0.063030111,-0.062137589,-0.0218815,-0.12373232,1115,4
0.22592585,-0.033755944,0.0052239628,-0.0057788794,-0.089718317,1116,4
0.27954306,-0.045805883,-0.096263786,-0.042179363,-0.1161153,1117,4
0.22321116,-0.035174251,-0.08573238,-0.051351793,-0.087721571,1118,4
0.20365772,-0.03811979,-0.073538455,0.0063692525,-0.094399761,1119,4
0.26986675,-0.052302854,-0.038138789,0.057979943,0.00037370078,1120,4
0.16766781,-0.036902386,-0.022670619,0.00088017404,-0.051128041,1121,4
0.26372118,-0.028006977,-0.078595894,0.011177109,-0.10026124,1122,4
0.1622436,-0.05293333,-0.047752551,-0.069880354,0.0014057972,1123,4
0.14983481,-0.050888978,-0.068624033,-0.012931384,0.029977464,1124,4
0.14246179,-0.042215327,-0.06032241,-0.021770941,0.037543813,1125,4
0.17119306,-0.029646662,-0.071115241,0.052015478,0.002400514,1126,4
0.1820022,-0.030535987,-0.058428455,0.037075566,-0.070488293,1127,4
0.28798379,-0.041015523,-0.040404772,-0.059417738,-0.095995578,1128,4
0.10920936,-0.035735945,-0.044198727,0.058216226,-0.065531835,1129,4
0.2665662,-0.02709031,-0.11331658,-0.054927876,-0.073714631,1130,4
0.15582329,-0.037749964,-0.020210471,0.020931466,-0.045648896,1131,4
0.30381667,-0.029106747,-0.095728943,-0.028994263,-0.085933333,1132,4
0.28687246,-0.04099816,-0.049639031,-0.035676452,-0.057152498,1133,4
0.37668154,-0.050529685,-0.054669954,-0.020727555,-0.051834779,1134,4
0.2151784,-0.029153139,-0.053666288,0.028521627,-0.10855837,1135,4
0.12450861,-0.022811712,-0.047338598,-0.09955673,-0.030971581,1136,4
0.28165941,-0.024227726,-0.068362331,0.019333273,-0.070049284,1137,4
0.29174078,-0.02529969,-0.055043874,0.037898607,-0.081334625,1138,4
0.18344031,-0.065500953,-0.045168359,-0.0058757117,-0.076738795,1139,4
0.23468474,-0.049106525,-0.041976626,0.034981036,-0.09517781,1140,4
0.24437066,-0.057051964,-0.013094273,0.046369063,-0.1026275,1141,4
0.30152739,-0.009422092,-0.0050542319,-0.081319781,-0.10331496,1142,4
0.17451725,-0.045817511,-0.088139355,0.025879382,-0.0768329,1143,4
0.24338974,-0.027233031,-0.060910324,-0.051528356,-0.081052342,1144,4
0.25571206,-0.012374988,-0.064864944,6.7580575e-05,-0.035258323,1145,4
0.28033392,-0.040908083,-0.0339926,-0.012419762,-0.089880653,1146,4
0.20058286,-0.037462917,-0.10536045,0.01227774,-0.082741026,1147,4
0.23629044,-0.010817942,-0.023022899,-0.066913108,-0.026956866,1148,4
0.15197364,-0.040996055,-0.059724953,-0.021996013,-0.052841146,1149,4
0.19997879,-0.01821763,-0.021501206,-0.019910318,-0.037105301,1150,4
0.17930326,-0.048265924,-0.02626589,0.0008697148,-0.1111404,1151,4
0.23068344,-0.023189361,-0.11678287,0.0051116494,-0.0727195,1152,4
0.24686697,-0.045765834,0.021155991,-0.045818132,-0.067652982,1153,4
0.22764747,-0.05248094,-0.0045341701,-0.093497343,-0.065837898,1154,4
0.26821769,-0.02225966,-0.041151852,-0.013440393,-0.101815,1155,4
0.20555527,-0.027437535,-0.04169522,-0.050942231,-0.048615929,1156,4
0.22636591,-0.031968009,-0.062166499,-0.04758237,-0.048993668,1157,4
0.16800241,-0.041986586,-0.068121518,0.026470266,-0.07035904,1158,4
0.24146505,-0.040815292,-0.096544974,0.071079848,-0.047680234,1159,4
0.27108583,-0.046746898,-0.06765032,0.074430784,-0.092686041,1160,4
0.20431506,-0.021936053,-0.0369776,-0.097248416,-0.035689934,1161,4
0.21106325,-0.026368332,-0.0042428791,-0.064037953,-0.060896152,1162,4
0.24923252,0.0037645845,-0.048659453,0.0090415182,-0.098885818,1163,4
0.30621532,0.008260793,-0.01624472,0.065338084,-0.1172268,1164,4
0.18458659,-0.083370516,-0.040102036,-0.061986708,-0.089108642,1165,4
0.16957464,-0.068960895,-0.024993035,-0.054365754,-0.072455019,1166,4
0.29983215,-0.064763687,-0.02511925,-0.060412581,-0.072465667,1167,4
0.20687277,-0.016553874,-0.10755475,-0.04041916,-0.060059508,1168,4
0.21676429,-0.058133139,-0.032001605,0.023181805,-0.056758835,1169,4
0.25319854,-0.05471545,-0.058363615,0.027689996,-0.058804598,1170,4
0.22620655,-0.020325166,-0.038695774,-0.038545845,-0.11115521,1171,4
0.20355923,-0.054093374,-0.040092942,0.005875825,-0.13497308,1172,4
0.30509005,-0.021073554,-0.030981192,-0.014473629,-0.042278361,1173,4
0.36388416,-0.047631882,-0.049624118,0.034055705,-0.092776337,1174,4
0.2926153,-0.030758212,-0.023933019,0.095531542,-0.064622903,1175,4
0.28450871,-0.01978099,-0.070780568,-0.087231607,-0.10049466,1176,4
0.2112678,-0.058112004,-0.013024473,0.066561932,-0.096620663,1177,4
0.16942073,-0.026804119,-0.054716135,0.071267432,-0.11447862,1178,4
0.16875256,-0.026471986,-0.048917561,0.065446961,-0.10725921,1179,4
0.23149042,-0.048117356,-0.096191774,-0.096444046,2.8966762e-05,1180,4
0.14701406,-0.026810252,-0.037212203,0.077677839,-0.099556564,1181,4
0.28752968,-0.067344599,-0.029660201,-0.040999625,-0.047452361,1182,4
0.23245906,-0.035835916,-0.040069776,0.06590693,-0.14354657,1183,4
0.19987666,-0.048335394,-0.098241823,-0.021553649,-0.070518294,1184,4
0.27939753,-0.022687221,-0.012883112,0.029583791,-0.095134216,1185,4
0.25823607,-0.038644606,-0.03859708,0.023380918,-0.066869801,1186,4
0.26417348,-0.045547338,-0.02502952,-0.060562499,-0.08138586,1187,4
0.32529426,-0.012331388,-0.10898578,0.021776765,-0.11425422,1188,4
0.15980078,-0.046732934,-0.038761637,-0.054137511,-0.091320389,1189,4
0.15688778,-0.045820621,-0.038768227,-0.026181652,-0.0934373,1190,4
0.2179369,-0.041754465,-0.009810976,0.016756247,-0.069112178,1191,4
0.2035717,-0.053254072,-0.079873359,0.0030063002,-0.022404675,1192,4
0.23424345,-0.048147062,-0.11955112,0.045165275,-0.002988131,1193,4
0.23877352,-0.041412384,-0.0090739163,-0.025908081,-0.0038954819,1194,4
0.22845998,-0.026960693,-0.020716434,-0.0099570007,-0.0010401133,1195,4
0.36288666,-0.034970148,-0.02671616,0.032302866,-0.088829374,1196,4
0.2470022,-0.048652401,-0.040018142,-0.00041536873,-0.10927871,1197,4
0.25203103,-0.034246988,-0.030739893,0.032632882,-0.10319431,1198,4
0.23964528,-0.029502104,-0.053402236,0.033773792,-0.11757793,1199,4
0.15825426,-0.030472439,-0.087713626,-0.024505445,-0.10354609,1200,4
0.31212985,-0.016719577,-0.032576216,0.072141056,-0.08238742,1201,4
0.29895221,0.010249996,-0.022540909,0.042393005,-0.034520817,1202,4
0.2531996,-0.075455276,-0.043016576,-0.050659381,-0.14282789,1203,4
0.24317197,-0.050693775,-0.071487279,0.033878002,-0.10719756,1204,4
0.21535124,-0.035262508,-0.027680415,-0.02179371,0.016358856,1205,4
0.12662237,-0.044211309,-0.079279251,-0.033339936,-0.093615899,1206,4
0.26170623,-0.039045873,-0.079651456,-0.0075595803,-0.0087999002,1207,4
0.16579416,-0.036114162,-0.025302923,-0.030611489,-0.13312491,1208,4
0.30064893,-0.026000468,-0.11390946,-0.017855005,-0.059671782,1209,4
0.18414955,-0.016385939,-0.021728999,-0.012301976,-0.068651461,1210,4
0.17408413,-0.016209531,0.014241559,-0.045387855,-0.081910357,1211,4
0.25853024,-0.00028785028,-0.073373404,0.010723159,-0.014763218,1212,4
0.20219587,-0.0017928997,-0.041791164,0.016473124,-0.03208561,1213,4
0.24104168,-0.049331549,-0.10199487,0.04146667,-0.15423465,1214,4
0.21585086,-0.021799517,0.0024292425,-0.062339295,0.0087210699,1215,4
0.15797212,-0.059621619,-0.041228866,-0.020127415,-0.011148272,1216,4
0.2042118,-0.016667066,-0.084458173,-0.071819741,-0.061176058,1217,4
0.22376345,-0.02866396,-0.071042056,-0.041619394,-0.070921859,1218,4
0.20527384,0.0023434562,-0.049754863,-0.040002612,-0.013690975,1219,4
