"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","iteration","cv_fold"
0.10996917,-0.020465454,-0.054986444,-0.03102371,-0.058584901,-0.046502464,0.019172675,867,3
0.2447166,-0.045180498,-0.032844808,0.0061653955,-0.096826031,-0.020280955,-0.11078392,868,3
0.34738733,-0.016981842,-0.097479834,-0.097079624,-0.04117768,-0.063220809,-0.18933647,869,3
0.21076648,-0.059967899,-0.055266374,-0.067209513,-0.065897227,-0.012077841,-0.11697183,870,3
0.30222815,-0.020552135,-0.092173337,-0.12126529,-0.091043812,-0.056317113,-0.081739552,871,3
0.19120935,-0.023926197,-0.038344827,-0.075484338,-0.085183661,-0.071602246,-0.029140001,872,3
0.16263382,-0.037372054,-0.10329759,-0.043344592,0.0088578476,-0.019242598,-0.072044192,873,3
0.0715662,-0.030318207,-0.028971648,-0.057719353,-0.01959639,-0.067680538,0.012176902,874,3
0.099646263,-0.025785356,-0.057759389,-0.062725779,-0.0013194814,-0.084435426,0.05295518,875,3
0.060608427,-0.051063078,0.012558007,0.044338794,-0.0099558366,0.035592092,0.015366842,876,3
0.071294368,-0.0072345777,-0.10261045,-0.050608445,0.011192256,-0.08403758,0.069717586,877,3
0.0098408895,-0.035942766,-0.0033003236,-0.020818662,-0.056495963,0.013825531,-0.023936942,878,3
0.0031355172,-0.034247039,-0.013485768,-0.015656978,-0.053864808,0.014637116,-0.03033305,879,3
0.041855143,-0.022532594,-0.069496637,-0.040935086,-0.016450692,0.0031964156,0.089593348,880,3
0.11411725,-0.038489748,-0.057759009,-0.0058482814,-0.0086668211,-0.067780696,0.017971239,881,3
0.056706091,-0.004815306,-0.077798443,-0.014232548,0.00025194761,-0.0011930015,-0.0018264811,882,3
0.043430115,-0.0039497293,-0.090926166,-0.010715432,-0.013938139,-0.0086883371,0.03278643,883,3
0.1015945,-0.03643641,-0.038426044,-0.040154552,-0.050730419,-0.071594439,-0.064746433,884,3
0.26924316,-0.021756164,-0.018782442,-0.044693241,-0.083145526,-0.025282596,-0.067723839,885,3
0.2113266,-0.057756731,-0.089514987,0.031779045,-0.049481578,-0.027135396,-0.15679086,886,3
0.54284665,0.017999909,-0.075148475,-0.072935235,-0.038416483,-0.052246114,-0.31661195,887,3
0.16913064,-0.079086812,-0.058904149,-0.044940416,-0.062961862,-0.025885708,-0.087153313,888,3
0.29836497,-0.033161464,0.020359131,-0.026031356,0.002449998,-0.023922268,-0.030694164,889,3
0.12959484,0.0050850361,-0.00057333119,-0.054573526,-0.056163696,-0.016426392,-0.045213981,890,3
0.14600415,-0.065646915,-0.046139117,-0.073186127,-0.030131343,-0.033330625,0.066717846,891,3
0.031512949,-0.05836603,-0.046976781,-0.076276898,-0.035686735,-0.040656109,0.03934727,892,3
0.038032919,-0.018364425,-0.051994404,-0.0057021109,0.073643563,-0.025688809,0.0027242979,893,3
0.013550617,0.0056497945,-0.009325909,-0.071587088,0.02064404,-0.051387643,0.015316294,894,3
-0.0046328483,-0.040020562,-0.045269014,0.047650683,9.5916451e-05,-0.00050893707,0.017016658,895,3
0.099683418,-0.034860702,-0.010136932,-0.080524715,-0.068458773,-0.035304374,0.033891426,896,3
0.081282926,-0.037702622,-0.021899837,0.034707254,-0.0098705027,-0.034015195,0.067277524,897,3
0.0092429578,-0.030957474,-0.025924354,0.0048193134,-0.0070984851,0.010962434,-0.012347609,898,3
-0.0046137063,0.005145584,-0.013463299,0.0051473164,-0.0020182787,0.0023109025,0.00067864005,899,3
-0.0065536385,-0.00060386284,0.0017109466,0.0024791804,0.00082404317,-0.011513923,-0.0041082624,900,3
0.0037632323,-0.044549687,-0.0085955675,0.0045680301,-0.0051352657,-0.014486342,0.0069894135,901,3
0.034475217,-0.025573262,-0.060318927,-0.021777395,-0.02354742,-0.050138397,0.023942672,902,3
0.0077179345,-0.0182002,-0.040724592,-0.0049879951,0.048618332,-0.025761575,0.02445953,903,3
0.028777756,-0.00543667,-0.020327723,-0.053931083,0.013255576,-0.013859922,0.018734678,904,3
0.018689524,-0.017152737,-0.049405572,0.070090216,-0.013429661,-0.055529108,0.023702093,905,3
0.049749549,-0.014082644,-0.058477955,0.03207482,-0.022255885,-0.059014685,0.027004795,906,3
0.068911561,-0.0074937554,-0.029943389,-0.0020680881,-0.021486605,-0.030330825,0.002122709,907,3
0.010514023,-0.041018371,-0.052857614,-0.04525952,-0.0085970456,-0.015294873,0.023164393,908,3
0.00050573305,-0.017174413,-0.071008995,-0.038587809,-0.0069803516,-0.021477907,0.077003212,909,3
-0.028772899,-0.040198745,-0.088210442,0.003621961,-0.027592233,-0.051295594,0.056798688,910,3
0.039833073,-0.049671032,-0.094181556,0.025158983,-0.0075668897,-0.031061187,0.15220276,911,3
0.12279472,0.00016034854,-0.0023867294,-0.073571147,-0.026339484,-0.026589222,-0.045696598,912,3
0.10639589,-0.058719665,-0.014901129,-0.087965776,-0.023244712,-0.043667414,0.1465001,913,3
0.13641636,-0.028140318,0.039764721,-0.0061547902,-0.011049077,-0.037994964,0.022371586,914,3
0.19652821,-0.059770881,0.01969145,0.024421071,0.0050410595,-0.053478664,0.06922921,915,3
0.13397207,-0.043961699,0.075766081,0.010939151,-0.016370295,-0.017110729,0.054341543,916,3
0.076744846,-0.016823729,0.020988418,0.0011591114,0.055907762,-0.012364322,0.11359333,917,3
0.11120298,-0.046307392,-0.05969406,-0.02464155,-0.030064495,-0.037812076,-0.043755432,918,3
0.089285231,-0.036052015,-0.047155556,-0.038629922,-0.027865566,-0.036099978,-0.040433544,919,3
0.0065393185,-0.030935523,-0.028531334,0.0087833635,-0.062025681,-0.048482287,0.071024318,920,3
0.035376394,-0.026925081,-0.022737782,-0.085459896,0.003806294,-0.020212808,0.039546271,921,3
0.094640781,-0.037967276,-0.087844863,-0.04334212,-0.032300583,-0.037837351,0.0078713118,922,3
0.18920372,-0.028897799,-0.076417104,-0.058256762,-0.022956498,-0.028449596,-0.075703635,923,3
0.14284572,-0.03291573,-0.03358455,-0.034799335,0.0071274792,-0.051260075,0.021943251,924,3
0.18391352,-0.02987467,-0.061277968,-0.042973314,0.014219245,-0.042858367,0.044156353,925,3
0.14630946,-0.010873857,-0.058639088,-0.042131058,0.0021398111,-0.027477462,0.044986884,926,3
0.22587229,-0.064045968,-0.057345242,-0.022995984,-0.02418743,-0.055033343,-0.1771097,927,3
0.24074567,-0.065584518,0.053437418,0.10196899,0.0073172,0.0033496014,-0.024176326,928,3
0.024197562,-0.0072553959,-0.078038132,-0.040239769,-0.04581745,-0.051130328,0.040508976,929,3
0.046837419,-0.025374372,-0.099348969,-0.07432078,-0.040376571,-0.021508105,0.050910973,930,3
0.083603693,-0.017754818,-0.091025007,-0.034203393,0.027002531,-0.047924577,0.051268966,931,3
0.053014585,-0.031389011,-0.017648667,-0.016615135,-0.038873854,-0.022706763,-0.066447973,932,3
0.057324406,-0.066409161,-0.012998744,0.021778349,-0.055528188,-0.024674397,0.10161838,933,3
0.056387713,-0.019903784,-0.067806704,-0.013906662,0.012617535,-0.026682046,0.0032654252,934,3
0.099300798,-0.058657504,-0.087998372,-0.0050088643,-0.011230778,-0.052030073,0.008944945,935,3
-0.017245578,-0.005106553,-0.00051449108,-0.031778758,0.031304406,-0.018082029,0.033778808,936,3
-0.01962475,-0.040304989,-0.030263686,0.033023266,-0.044787283,-0.020027581,-0.0070527274,937,3
-0.014715189,-0.04701317,0.00040630521,0.029398465,-0.015619262,-0.031283954,0.0092629392,938,3
0.0064234413,-0.031363801,-0.0065825013,0.0029408767,-0.022905518,-0.018407273,-0.001621115,939,3
0.035805517,-0.038273022,-0.025309292,0.0012051751,-0.0031543925,-0.017409065,0.033514994,940,3
-0.020070358,-0.016749604,-0.024028106,-0.022981996,-0.040448728,-0.030933392,0.026293763,941,3
0.03891903,-0.016178477,-0.020990826,-0.026944246,-0.035122037,-0.038894051,-0.006255457,942,3
0.01696566,-0.018588549,-0.0019410537,0.0253499,0.012199879,0.0029597164,-0.015301333,943,3
0.019460797,-0.015572805,0.017154565,-0.010757029,-0.012046957,-0.022429768,0.017988422,944,3
0.014559244,-0.0057291807,-0.048626358,-0.028015079,0.0099445021,-0.015678421,-0.0051897343,945,3
0.0020964396,-0.040554471,0.0046847733,0.0035642049,-0.065108883,-0.035966331,0.029871002,946,3
0.03434581,-0.017801146,-0.037594463,-0.033925363,0.048748895,-0.017562068,0.015131313,947,3
0.015998779,-0.045804712,-0.038701305,0.0025669763,-0.025071215,-0.032081528,0.04265496,948,3
0.078326471,-0.027989322,-0.031021804,-0.034793812,-0.01807818,-0.019232559,0.016077247,949,3
0.08658646,-0.031805712,-0.038424237,-0.034236511,-0.017568805,-0.020950841,0.034847185,950,3
-0.070431312,-0.033728512,-0.025533062,-0.017932179,0.035250564,-0.037272549,0.029021346,951,3
0.15141634,-0.04082524,-0.084308117,-0.015035813,-0.029626895,-0.032293898,0.040537269,952,3
-0.0063523901,-0.024354897,-0.029845322,-0.033804872,-0.026170209,-0.040087285,-0.02999329,953,3
-0.041132547,-0.022876405,-0.059566986,-0.084999706,-0.052855242,-0.041534755,-0.025410756,954,3
0.15102825,-0.019985992,-0.034001711,-0.017144436,-0.0027835551,-0.048073869,0.087227094,955,3
-0.010994678,-0.042155321,-0.090111633,-0.045549948,-0.023279229,-0.03406316,-0.025151244,956,3
0.059706846,-0.012685552,-0.01061188,0.0062610501,-0.0058889402,-0.03761796,0.055662856,957,3
0.0052821739,-0.010241853,-0.021564967,-0.026585166,-0.0049875239,-0.036945084,-0.0016363903,958,3
0.032419402,-0.015833415,-0.016735746,0.032608267,0.02032641,-0.017900638,0.0053687906,959,3
0.0042833478,-0.036270488,-0.016358624,-0.030285724,-0.030139411,-0.01600835,0.0035297152,960,3
0.033497275,-0.016652553,-0.022358424,0.012539328,0.041157105,-0.023584759,0.0325765,961,3
0.0097819037,-0.042305853,-0.031811474,0.029724489,0.03440851,-0.01445904,0.070483996,962,3
0.033010181,-0.016354751,-0.016834646,-0.041072494,-0.01596808,-0.037157636,-0.042061288,963,3
-0.0023508407,-0.018844117,0.0035249017,-0.013902159,-0.047615852,-0.030855956,0.054266677,964,3
-0.021999917,-0.010623561,-0.010257894,-0.011030969,0.010664577,-0.0067564373,-0.00015912282,965,3
0.012848513,-0.038499198,-0.011896969,0.031695748,-0.04152825,-0.033236038,-0.044261495,966,3
-0.015929568,-0.043560653,-0.023437534,0.023684167,-0.037501524,-0.033783296,-0.024017812,967,3
0.10218416,-0.071771879,-0.022798802,-0.051212072,-0.057631495,-0.044262973,0.0029991046,968,3
0.077150241,-0.064739648,-0.043816005,-0.028235432,-0.052715622,-0.040611946,-0.0021790277,969,3
0.061623228,-0.069091666,-0.049595555,-0.045206527,-0.058432958,-0.031187609,0.013554992,970,3
0.041116759,-0.066840113,-0.040875256,-0.072076615,-0.010288245,-0.046496804,0.04200923,971,3
-0.06234439,-0.081922548,0.003767711,-0.038372991,-0.019487129,-0.044853806,-0.014492577,972,3
-0.022214197,-0.011484394,-0.09079669,-0.0047355261,-0.040402102,-0.026897029,0.043663628,973,3
0.087609776,-0.054676933,0.011526524,-0.080776734,-0.018674471,-0.043922943,0.018430713,974,3
0.11581931,-0.046239066,-0.067884734,-0.075617175,-0.011831542,-0.026487997,0.037633225,975,3
-0.023421551,-0.024741928,-0.033830207,0.021686786,-0.028345584,-0.043518528,0.022297637,976,3
0.030437048,-0.00851421,-0.034254245,-0.011102378,0.011892495,-0.004781967,0.0010400608,977,3
0.0067834726,-0.011366101,0.0075905932,-0.001261547,-0.010987076,-0.014634013,-0.0070277555,978,3
0.010347806,-0.0066243955,-0.014048858,0.0028596444,0.024658267,0.00029718498,-0.00021438459,979,3
0.0075078942,-0.006005927,-0.010635534,-0.011967809,-0.01075408,-0.0055067175,0.0058176328,980,3
-0.016067135,-0.019884383,-0.0082556191,0.0016245566,-0.0056411829,-0.012394262,0.0016223261,981,3
0.010665204,-0.0012653591,0.0092784862,0.0089684629,-0.00013925483,0.00063962871,0.00011846338,982,3
-0.016070646,-0.016016539,-0.0097229966,-0.0069366397,0.0013870852,-0.013371671,0.016590197,983,3
-0.00026578031,-0.020786754,0.026785665,-0.041865315,-0.017444478,-0.019123953,0.039906877,984,3
0.13472015,-0.039881848,-0.14117843,0.0040767616,-0.045495463,-0.041916876,-0.0068769414,985,3
-0.011831742,-0.01638724,-0.085592299,-0.033958824,-0.052792415,-0.044519674,0.09000473,986,3
0.082395362,-0.057419641,-0.04636641,-0.040493613,-0.023836211,-0.02466987,-0.00030751412,987,3
-0.012591811,-0.03669523,-0.05012155,0.044723778,-0.058370251,-0.02677603,0.074691487,988,3
0.068055211,-0.050422296,-0.032962951,-0.081589124,-0.055086013,-0.03260239,0.072113712,989,3
0.19384228,-0.027162719,-0.082029328,-0.0083774482,-0.030699013,-0.039880567,-0.090961591,990,3
0.11146703,-0.03209311,-0.061750726,-0.075859885,-0.0017978607,-0.052044208,0.049538405,991,3
0.13733356,-0.025531483,-0.060124548,-0.087058137,0.006617365,-0.063565779,0.023118014,992,3
0.0028275891,-0.036195774,-0.083747494,-0.014812846,-0.051207542,-0.010969843,0.075733209,993,3
0.066736272,-0.050522125,-0.060130278,-0.037771855,-0.08688927,-0.04984809,0.069492756,994,3
0.0069548318,-0.0075030973,-0.00045045762,-0.017834343,-0.023721686,-0.017176594,0.037968037,995,3
0.0078781279,-0.03033546,-0.019701768,0.014266555,-0.023711679,-0.027013353,-0.010787223,996,3
0.027215762,-0.024492661,-0.008126933,-0.042098897,0.0048199205,-0.0093665739,0.040237261,997,3
0.050551876,-0.038655568,-0.0078946389,-0.015920079,-0.043010281,-0.043682175,0.057286368,998,3
0.031501856,-0.042110688,-0.021815874,-0.022801922,-0.041540167,-0.027607484,0.079740244,999,3
0.073318102,-0.0468618,-0.01860822,-0.019650976,-0.072939751,-0.029156538,0.1092525,1000,3
0.0025621026,-0.040404772,-0.021846134,-0.044811144,-0.073985175,-0.031923852,-0.022579313,1001,3
0.21199544,-0.029687803,-0.048619993,-0.028783581,-0.017036215,-0.029959428,0.023167289,1002,3
0.051206493,-0.012567324,0.0081504997,0.0087594149,0.0073690614,-0.023522171,-0.021714777,1003,3
-0.035637927,0.00027353073,-0.033312405,-0.0058486992,-0.010542381,-0.012552237,0.023096908,1004,3
0.10385067,-0.025893311,-0.04244603,-0.030713418,-0.0057120811,-0.028675415,-0.019306608,1005,3
0.11195254,-0.031891162,0.0059448027,-0.0055855307,0.00093724786,-0.025889228,-0.014622002,1006,3
0.097528405,-0.031598257,-0.001539182,-0.030316216,-0.078245593,-0.0084070311,0.080092029,1007,3
0.0054349659,-0.024026007,-0.077374383,0.019686865,-0.00097743296,-0.017673872,0.021222348,1008,3
0.042651413,-0.025357358,-0.025422467,-0.074830199,-0.037799705,-0.046046665,0.03181241,1009,3
0.05455093,-0.056583369,0.0082034358,0.0099460218,-0.08648432,-0.03099225,0.13244565,1010,3
0.17053526,-0.018787446,-0.064902048,-0.044098254,0.043948252,-0.033693839,-0.038699724,1011,3
0.073728451,-0.048317822,-0.063175165,-0.026261979,-0.083141268,-0.050687075,0.0046857009,1012,3
0.023580692,-0.048131284,-0.01962171,0.026496305,0.058892606,-0.0048674577,-0.035400215,1013,3
0.023144119,-0.020650213,-0.013283607,0.0095204938,-0.042000685,-0.041932354,0.027952187,1014,3
0.024475947,-0.034400993,-0.019872014,-0.018337511,-0.045956553,-0.034845774,0.012938574,1015,3
0.035629345,-0.031918389,-0.019445709,-0.0057580267,0.004120964,-0.024498336,-0.018910022,1016,3
0.027570019,-0.03337255,-0.013567302,0.0125117,0.0034552303,-0.030477841,-0.030005032,1017,3
-0.020058991,-0.013067398,-0.0045923878,-0.037220931,-0.023648429,-0.045615628,0.029039192,1018,3
0.1019889,-0.060479432,-0.070219533,-0.040896722,-0.026124941,-0.041867593,0.052466993,1019,3
0.042482167,-0.014211402,-0.0022952525,0.0074194618,-0.029081348,-0.010254507,0.039738411,1020,3
0.016861767,-0.0424484,-0.023829563,-0.029524276,-0.035832929,-0.035833634,-0.023332984,1021,3
-0.0073558276,-0.037287795,-0.004946085,-0.055949597,-0.031913287,-0.027516065,-0.033429501,1022,3
0.090765563,-0.029461014,-0.053939107,-0.034628398,0.00055682757,-0.04624415,-0.014253067,1023,3
0.017843584,-0.038418235,-0.0025396666,-0.018424347,-0.010142854,-0.022474595,0.060401127,1024,3
0.0073212245,-0.014520777,-0.053268656,0.012615864,-0.013196274,-0.027010864,0.00074009517,1025,3
0.027399885,-0.013295513,-0.051893585,0.020134681,-0.0262898,-0.028058056,-0.01435461,1026,3
-0.016840554,-0.016176658,-0.045771069,0.016721319,0.0089354495,-0.038909706,0.022674721,1027,3
0.038105452,-0.020335705,-0.032587448,-0.014114361,0.0058653803,-0.034936808,0.024557458,1028,3
0.031972024,-0.043800507,-0.00027419467,-0.014109924,-0.013128825,0.0045097657,-0.014636374,1029,3
0.074667033,-0.0017044773,-0.072473033,-0.011099232,0.012221425,-0.033496039,0.015785942,1030,3
0.011091972,-0.066724926,-0.0061884722,-0.016615353,-0.050772165,-0.03166972,0.093034089,1031,3
-0.030159612,-0.056358729,-0.052997203,0.0066730964,-0.082281322,-0.012554582,0.09625882,1032,3
-0.032076479,-0.060724736,-0.051855558,0.0032374564,-0.077539635,-0.011034488,0.093270846,1033,3
0.068936222,-0.033297327,-0.012803619,-0.030774477,-0.023210034,-0.015081007,0.010576128,1034,3
0.031156658,-0.033729854,-0.023583248,-0.048196436,-0.019913209,-0.00033060814,0.057066602,1035,3
0.13471722,-0.012663509,-0.025897625,0.0063501318,-0.020584902,-0.053409031,0.027401042,1036,3
0.099110755,-0.049406326,-0.041088455,0.029227451,-0.01994421,-0.032922498,0.058790791,1037,3
0.026009809,-0.0095020192,-0.023519123,-0.04772148,-0.028234076,-0.040142008,0.089003663,1038,3
0.09216476,-0.04650863,-0.044842965,-0.024197187,-0.0016725439,-0.034871629,-0.0053938527,1039,3
0.032213319,-0.0060189711,-0.035653069,-0.019979613,-0.052999371,-0.059133179,0.024716786,1040,3
0.076929231,0.0058651517,-0.048574275,-0.012905401,-0.050521608,-0.063097206,0.031960905,1041,3
-0.020978428,-0.024162707,-0.076936454,-0.086344816,0.029463124,0.0024918222,0.16780446,1042,3
0.022333357,-0.071977724,-0.0072143395,-0.014254323,-0.038261584,-0.011932912,0.063623584,1043,3
0.042996903,-0.055796456,-0.024647142,-0.035973217,-0.039357015,-0.016553994,0.088083615,1044,3
-0.011764953,-0.060031813,-0.07471761,0.083336429,-0.059482764,-0.011938964,0.05782347,1045,3
0.13053347,-0.058595726,-0.043881737,0.078864246,0.0057517766,-0.0080702892,0.1192143,1046,3
0.055914616,-0.02219369,0.002926093,-0.012253942,0.043461211,-0.024901622,0.078350631,1047,3
0.060457991,-0.02940388,0.012167383,-0.023119261,0.027193377,-0.0011209733,0.071759994,1048,3
0.05030611,-0.033095809,-0.084980443,-0.040285511,-0.071856311,-0.062292702,-0.013419389,1049,3
0.015082425,-0.0070670224,-0.020153548,0.018156524,-0.019282631,0.0038950373,-0.005829471,1050,3
0.057145417,-0.011941848,-0.028052551,-0.0011635665,0.017164073,-0.0048006619,-0.018644802,1051,3
0.081770863,-0.022056322,0.013266074,0.013617134,-0.0061671576,-0.020040857,-0.018405987,1052,3
-0.03495413,-0.046292992,-0.08707612,-0.032371184,-0.023368301,-0.014314352,0.068444657,1053,3
0.231119,-0.012355705,0.0072244594,-0.0073459966,-0.034254403,-0.039776887,0.0006594827,1054,3
0.090553717,-0.035242991,-0.042929487,0.025167047,-0.040435417,-0.030517077,0.013654557,1055,3
-0.0057318487,-0.017947006,0.010541936,-0.033672042,0.014371758,-0.020836834,-0.0059864371,1056,3
0.043781194,-0.029545753,0.00076945211,-0.037006421,-0.0094509114,-0.019344941,0.0040666705,1057,3
0.095578854,-0.032572952,-0.065593148,0.024166651,-0.026136118,-0.030377461,0.067619158,1058,3
0.097470005,-0.031913041,-0.058889815,0.020007174,-0.035410501,-0.026626472,0.070287282,1059,3
-0.0081940187,-0.054641086,-0.0047764537,-0.028698889,-0.0066297005,-0.049600328,0.025041457,1060,3
0.096680709,0.0018611913,-0.06827358,-0.010395383,-0.013801226,-0.023255606,-0.0026176604,1061,3
0.094883159,0.0026237113,-0.07582041,-0.0087532841,-0.022398618,-0.052477629,-0.0085391254,1062,3
-0.044290524,-0.070398563,-0.0074522768,-0.028434733,-0.023520724,-0.023078853,0.049929157,1063,3
0.041346393,-0.06673921,-0.026257738,-0.022098515,-0.038120299,-0.022302689,0.056600851,1064,3
0.053790676,-0.020546429,-0.030573139,0.024106421,-0.013752217,-0.043835092,0.02877258,1065,3
0.070409739,-0.050524704,-0.045929354,-0.02283603,0.0059106274,-0.044378742,-0.002958337,1066,3
0.048982568,0.0032137102,-0.035841594,0.0053115679,-0.050771507,-0.023792737,0.093615132,1067,3
0.047913604,-0.063682531,-0.023803761,-0.03253352,-0.097165273,-0.036970879,-0.014885636,1068,3
0.054898188,-0.010475602,-0.06008851,-0.029003649,0.031151492,-0.037761114,0.11577926,1069,3
0.031634902,-0.05480422,-0.048919319,-0.061755241,-0.073429933,-0.038189759,0.022509168,1070,3
0.069756378,-0.011669952,-0.092033962,-0.0262338,0.022399567,-0.042576409,0.050125019,1071,3
0.060136954,-0.047814623,-0.015419383,-0.0011680693,-0.01719084,-0.0095015634,0.0041537291,1072,3
0.0020501456,-0.025132302,-0.014040833,-0.0063751847,-0.01455622,-0.011136669,-0.013011317,1073,3
0.051308539,-0.033154152,0.0022769401,-0.012794561,-0.0077183486,-0.030159563,0.044057657,1074,3
0.083405323,-0.045911615,-0.10525095,-0.0050524821,-0.037701309,-0.027162642,0.0037281766,1075,3
0.095686146,-0.022152805,-0.099068242,-0.0028397373,-0.020081412,-0.013479863,0.079080437,1076,3
0.067754673,-0.029233097,-0.095711117,-0.021026536,0.013796515,-0.032820783,0.043239575,1077,3
0.079999445,-0.054585604,-0.084850515,-0.013285293,0.021138441,-0.012876522,0.056176191,1078,3
0.049948483,-0.013838307,-0.01286663,-0.016493045,-0.059745379,-0.044803792,0.039693017,1079,3
0.078170563,-0.072553324,-0.089220557,-0.022986097,0.011833075,-0.012761631,0.10362276,1080,3
0.024056917,-0.05412104,-0.099838352,-0.048709234,0.035376173,-0.029700839,0.10162194,1081,3
0.12913474,0.0065742809,0.023417149,-0.036720576,-0.090950951,-0.01663146,0.010301226,1082,3
0.001630735,-0.070611753,-0.11183962,-0.013536201,0.057938075,-0.051175792,0.067874882,1083,3
0.094416666,-0.014315194,0.0024567899,-0.015257882,-0.043067159,-0.03067333,-0.033525919,1084,3
0.15500256,-0.062357666,-0.061465704,0.03745941,-0.10214073,-6.7548512e-05,0.070839861,1085,3
0.072903353,-0.050491385,-0.0717999,0.015234723,-0.075411561,0.01000718,0.05482307,1086,3
0.19306434,-0.010252783,-0.043811269,-0.058116384,0.0039882563,-0.073512811,-0.041184461,1087,3
0.14805241,-0.052708513,-0.061925613,-0.00071672876,-0.090028996,0.0020458499,-0.0014982505,1088,3
0.1910587,-0.01943109,0.014080044,-0.041325518,-0.021305154,-0.054065527,0.041543871,1089,3
0.063598821,-0.045082703,-0.063868848,-0.056173827,-0.035889735,-0.024969252,-0.075638085,1090,3
0.11930874,-0.039591381,-0.044391216,0.0030084,0.046759516,-0.035123538,0.13266652,1091,3
0.075716788,-0.054250042,-0.018699185,-0.012925056,0.02730804,-0.023477955,0.097770934,1092,3
0.061415123,-0.0062293884,-0.053225454,-0.003008257,-0.075223107,-0.036221067,-0.078420389,1093,3
0.16239782,-0.071595119,-0.039061092,0.037493594,-0.055518055,-0.021100151,-0.091717811,1094,3
0.072877112,0.0050229036,-0.048515121,-0.079378018,-0.016210975,-0.047122711,0.11033673,1095,3
-0.0043258629,-0.070758141,-0.057762327,-0.009821856,-0.046074536,-0.028249407,0.066759851,1096,3
0.0031459461,0.0030155709,-0.036442925,-0.054567896,-0.0033060742,-0.026842239,0.025836087,1097,3
0.064479575,-0.057613442,-0.013629244,0.03244237,-0.024007776,-0.02099813,0.01485188,1098,3
0.052866343,-0.018310083,-0.013485121,0.0090322449,-0.028219655,-0.036015417,-0.023128465,1099,3
0.06070011,-0.033195572,-0.082577106,-0.033686338,-0.023155461,-0.027034731,-0.012347217,1100,3
0.062541941,-0.031521612,-0.040711091,-0.0054594547,-0.029869506,-0.046911199,0.12749959,1101,3
0.017354875,-0.019978582,-0.078082702,-0.024911733,-0.052125702,-0.061592253,-0.01722162,1102,3
0.13050028,-0.043666683,-0.039697173,-0.049804916,-0.042799653,-0.0088170191,0.1234099,1103,3
0.12225045,-0.026116741,-0.062247837,-0.0010260147,-0.055189743,-0.060060832,-0.063369665,1104,3
0.2293961,-0.037572196,-0.021972224,-0.043404993,-0.042912453,-0.0097098327,-0.0013726157,1105,3
-0.0016098297,-0.02565781,-0.074072632,0.0054469046,-0.010689785,-0.041239351,0.095176902,1106,3
0.012033143,-0.03478125,-0.050113884,-0.0085871777,0.054056856,-0.052111076,0.056559969,1107,3
0.052694835,-0.058432519,-0.040782249,0.0079173086,0.031027076,-0.062397174,-0.0058735373,1108,3
0.041805524,-0.047091906,-0.026898942,-0.011207803,0.048320806,-0.014869476,-0.042636015,1109,3
-0.008198524,-0.039751791,-0.0055812399,-0.013185069,-0.019456545,-0.023229997,0.016651755,1110,3
0.015033042,-0.026657707,0.0091499096,-0.017431559,0.013092403,-0.014020625,0.020717543,1111,3
-0.012904738,-0.011224666,-0.019856901,0.0087393747,-0.02638645,-0.021535995,0.0005757726,1112,3
0.00035558744,-0.020662743,0.02111371,-0.018280493,0.010441009,-0.01136964,-0.0071868875,1113,3
0.020877151,0.016388609,-0.034070503,0.0083995639,-0.019401334,0.0096457847,0.0088955672,1114,3
0.040865377,-0.04688679,-0.0049253009,-0.0031682124,-0.012637052,-0.028075289,0.025777716,1115,3
0.03995007,-0.041067288,-0.055705534,-0.017255703,-0.035076477,-0.029388719,-0.017775608,1116,3
0.063406549,-0.016206078,-0.027213423,-0.00042343156,0.015182658,-0.056786883,0.029265649,1117,3
0.049058269,-0.043811209,-0.079540114,-0.053581772,-0.04402559,-0.014295813,0.075164359,1118,3
0.050449296,2.8446225e-05,0.0051058781,-0.0093995311,-0.051866393,-0.019261393,0.013269005,1119,3
-0.010268891,-0.072510476,-0.076503922,-0.010190581,0.043189733,-0.032022255,0.037687527,1120,3
0.072061014,-0.10311344,0.024591473,-0.0028117828,-0.062271774,-0.053858049,0.12460554,1121,3
0.064520499,0.029368403,-0.13647833,-0.066896444,0.0040842071,-0.027745088,-0.0091688594,1122,3
0.17238024,-0.021123704,-0.019161965,-0.046740279,-0.010812961,-0.027727602,-0.02247765,1123,3
0.30545619,-0.046927783,-0.061763808,-0.038304671,-0.045398476,-0.069537166,-0.10093739,1124,3
0.17277014,-0.027377579,-0.045480741,-0.033485666,0.0070190495,-0.013089535,-0.094533224,1125,3
0.23648856,-0.048536071,-0.02987017,-0.067955663,-0.14917388,-0.04826282,-0.012305281,1126,3
0.20835797,-0.062786607,-0.0014958646,-0.085432555,-0.17332329,-0.033746312,0.016057117,1127,3
0.14903524,-0.018918301,-0.05428725,-0.071893589,-0.014864602,-0.044135952,-0.075488047,1128,3
-0.0041162465,-0.050239063,-0.025174369,-0.033393849,0.0048185524,-0.057556101,-0.062506578,1129,3
0.10631678,-0.022627862,-0.094297803,-0.010490479,-0.0052653121,-0.059439374,0.0020141454,1130,3
0.092950091,-0.040328061,0.0095056558,-0.010753686,-0.067047427,0.013143429,0.047734737,1131,3
-0.02503806,-0.042262646,-0.07469911,-0.027914565,0.0030917202,-0.061400845,0.00059294279,1132,3
